Gene_ID	Plastochron3_Rep1	Plastochron3_Rep2	Plastochron3_Rep3	Plastochron4_Rep1	Plastochron4_Rep2	Plastochron4_Rep3	Plastochron5_Rep1	Plastochron5_Rep2	Plastochron5_Rep3
LOC_Os09g20560	2.4103181388	3.6126877848	6.7181056042	2.1917840031	3.8684520193	3.0695878258	0	0	0
LOC_Os09g20550	313.3413580484	353.3208653505	389.039388168	187.7628295996	234.0413471662	192.6166360659	208.955262622	296.0906765377	166.3721995349
LOC_Os09g20540	0	0	1.2214737462	92.7855227982	77.3690403855	83.6462682517	89.5522554094	262.9752719249	199.6466394419
LOC_Os09g20530	0	0	0	0	0	0	0	0	0
LOC_Os09g20520	0	0	0	0	0	0	1.6583751002	0	0
LOC_Os09g20510	0	0	0	0.7305946677	0	1.5347939129	11.6086257012	11.6877898633	6.2389574826
LOC_Os09g20500	0.6025795347	0.722537557	1.2214737462	2.9223786708	1.9342260096	0.7673969564	3.3167502003	1.9479649772	6.2389574826
LOC_Os09g20490	1.8077386041	2.1676126709	4.904217091	0	1.2894840064	3.0695878258	1.6583751002	5.8438949317	4.0969154135
LOC_Os09g20480	0	0	0	13.8812986863	1.2894840064	3.0695878258	165.8375100174	114.9299336561	79.0267947791
LOC_Os09g20470	0	0	0	0	0	0	0	0	0
LOC_Os09g20460	25.8446362436	22.3986642656	21.3757905587	13.0995623919	9.026388045	4.6043817386	24.8756265026	58.0298766714	33.274439907
LOC_Os09g20440	0	0	0	0	0	0	0	0	0
LOC_Os09g20430	118.7081683376	143.7849738339	112.9863215245	75.9818454411	100.5797525012	75.2049017309	38.142627304	56.4909843394	22.8761774361
LOC_Os09g20420	13.2567497636	8.6704506834	10.3825268428	12.4201093509	14.1843240707	15.3479391288	0	5.8438949317	2.0796524942
LOC_Os09g20410	0	0	0	0	0	0	0	0	0
LOC_Os09g20400	0	0	0	0	0.6447420032	0	0	0	0
LOC_Os09g20390	0	0	0	0	0	0	0	0	0
LOC_Os09g20370	0	0	0	0	0	0	0	0	0
LOC_Os09g20360	0	0	0	0	0	0	0	0	0
LOC_Os09g20350	2586.8739425035	2703.0130005651	2395.3100163188	1985.0257121479	2053.5032802323	2163.2920201981	3854.0637328051	2429.1123265954	2345.8480134423
LOC_Os09g20340	0	0	0	0	0.6447420032	0.7673969564	0	0	0
LOC_Os09g20330	0	0	0	2.1917840031	0	0.7673969564	1.6583751002	0	2.0796524942
LOC_Os09g20320	0	0	0	0	0	0	0	0	0
LOC_Os09g20310	0	0	0	0	0	0	0	0	0
LOC_Os09g20284	0	0	0	0	3.8684520193	0	4.5439477745	0	4.1593049884
LOC_Os09g20270	0	0	0	0	0	0	0	0	0
LOC_Os09g20260	0	0	0	2.9223786708	0	0.7673969564	5.4063028266	5.8438949317	0
LOC_Os09g20240	4.8206362777	6.5028380125	4.2751581117	315.6168964475	211.4753770538	296.9826221414	1524.0467170602	1135.6635817203	1917.4395996399
LOC_Os09g20230	0	0	0	0	0	0	0	0	0
LOC_Os09g20220	0	0	0	1.4611893354	0.6447420032	1.5347939129	3.3167502003	91.5543539294	0
LOC_Os09g20210	0	0	0	0	0	0	0	0	0
LOC_Os09g20200	0	0	0	0	0	0	0	0	0
LOC_Os09g20190	0	0	0	0	0	0	0	0	0
LOC_Os09g20180	0	0	0	1.4611893354	0	0	0	0	0
LOC_Os09g20170	0	0	0	0	0	0	0	0	0
LOC_Os09g20150	0	0	0	0	0	0	0	0	0
LOC_Os09g20140	0	0	0	0	0	0	0	0	0
LOC_Os09g20110	0	0	0	0	0	0	0	0	0
LOC_Os09g20100	0	0	0	0	0	0	0	0	0
LOC_Os09g20090	12.6541702289	27.4564271643	8.5503162235	6.5753520093	8.3816460418	12.278351303	26.5340016028	64.2828442483	16.6372199535
LOC_Os09g20050	0	0	0	0	0	0	0	0	0
LOC_Os09g20040	9.6412725553	5.7803004556	7.9395793504	5.8447573416	3.2237100161	4.6043817386	33.1675020035	13.6357548406	20.7965249419
LOC_Os09g20030	292.8536538683	278.8994969843	331.019385223	111.7809841585	113.4745925654	154.246788244	177.4461357187	225.9639373577	224.6024693721
LOC_Os09g20024	182.5815990167	174.8540887829	229.0263274145	590.3204915037	485.4907284191	502.6450064667	885.5723034931	1055.7970176541	1162.5257442502
LOC_Os09g20020	24.1694651372	17.3409013669	27.4831592897	31.4667123379	33.5265841671	15.3479391288	94.5273807099	105.5991814152	103.9826247093
LOC_Os09g20010	511.5900249675	619.2146863096	554.5490807796	325.8452217953	357.1870697798	302.3544008365	268.6567662282	202.5883576311	195.4873344535
LOC_Os09g20000	3.6154772083	1.4450751139	2.4429474924	8.0365413447	8.3816460418	14.5805421723	13.2670008014	21.4276147494	64.4692273198
LOC_Os09g19980	237.4163366751	313.5812997181	223.5296955565	65.0229254255	82.5269764112	74.4375047745	16.5837510017	9.7398248861	6.2389574826
LOC_Os09g19970	0.6025795347	0	0.6107368731	2.1917840031	0	0	0	21.4276147494	2.0796524942
LOC_Os09g19960	0	0	0	0	0	0	0	0	0
LOC_Os09g19954	5047.0073314718	8349.0298512376	6948.8603169231	45021.7858932754	33624.5527144468	34099.3528250383	26022.2270468751	12848.9133473025	35569.8979404914
LOC_Os09g19952	3951.2284991951	6536.8117285144	4979.4659811705	26618.6103241686	25508.6241944662	26666.0005763517	19223.9007449716	9490.4269300746	26257.9419498974
LOC_Os09g19950	0	0	0	0	0	0	0	0	0
LOC_Os09g19940	768.2889067533	718.9248691692	711.5084571676	423.0143125998	532.5568946537	494.9710369024	91.2106305096	144.1494083144	43.6727023779
LOC_Os09g19930	4778.4557102383	4757.9098125424	4308.1379028844	3970.7820189634	4864.5784142396	4203.0331304097	769.4860464809	1583.6955264812	201.7262919361
LOC_Os09g19920	98.8230436922	117.0510842266	90.3890572196	110.3197948231	98.0007844883	105.133383032	154.2288843162	107.1380737472	207.9652494186
LOC_Os09g19910	165.7093720448	153.1779620743	240.0195911304	283.4707310686	270.7916413493	253.2409956245	87.8938803092	196.7444626994	164.2925470407
LOC_Os09g19900	499.5384342733	425.5746210459	477.5962347683	265.205864376	268.2126733365	244.7996291036	79.6020048084	128.5656884966	39.5133973895
LOC_Os09g19890	128.3494408929	128.6116851378	150.2412707839	279.8177577301	244.3572192176	198.7558117174	1087.8940657144	995.4101033603	821.4627352037
LOC_Os09g19880	128.3494408929	117.7736217835	110.5433740321	32.8767600466	45.1319402249	42.2068326041	8.2918755009	0	0
LOC_Os09g19850	310.3284603749	344.6504146671	340.7911751927	775.1609424324	861.3753162921	851.0432246895	449.4196521472	309.7264313782	297.3903066687
LOC_Os09g19840	0	0	0	0	0	0.7673969564	0	0	0
LOC_Os09g19830	368.1760957069	443.6380599698	297.4288572023	194.3381816089	252.7388652594	218.7081325848	126.0365076132	116.8778986333	101.9029722151
LOC_Os09g19820	1.2051590694	1.4450751139	3.6644212386	0	1.2894840064	0.7673969564	0	1.9479649772	0
LOC_Os09g19800	3.6154772083	0	0.6107368731	0.7305946677	0.6447420032	0	0	0	0
LOC_Os09g19790	815.8926899953	773.8377234978	713.95140466	374.0644698637	437.1350781782	367.5831421337	490.8790296516	642.8284424831	355.6205765059
LOC_Os09g19780	0	0	0	0.7305946677	0	0	0	0	0
LOC_Os09g19760	0	0	0	0	0	0	0	0	0
LOC_Os09g19750	222.3518483074	198.6978281623	222.9189586834	119.0869308356	166.3434368289	97.4594134676	66.335004007	75.9706341116	60.3099223314
LOC_Os09g19734	4030.6484818696	4600.4038505021	4693.5067624452	3945.2112055938	4530.6020565754	3928.2973460354	1832.5210694435	2187.5451897701	2262.6619136749
LOC_Os09g19720	10.8464316248	5.0577628987	7.3288424773	2.9223786708	5.1579360257	5.3717786951	9.950250601	7.7918599089	8.3186099767
LOC_Os09g19710	4.8206362777	0.722537557	1.2214737462	17.5342720249	9.026388045	13.8131452159	23.2172514024	27.2715096811	31.1947874128
LOC_Os09g19700	368.7786752416	427.7422337168	368.8850713556	172.4203415778	226.3044431276	182.6404756322	230.5141389242	183.1087078588	178.8501145
LOC_Os09g19690	0	0	0	0	0	0	0	0	0
LOC_Os09g19650	194.0306101761	130.0567602517	208.2612737289	56.2557894131	55.4478122763	43.741626517	140.9618835148	428.5522949888	153.8942845698
LOC_Os09g19640	245.2498706264	249.9979947061	240.6303280035	177.5345042517	215.343829073	198.7558117174	205.6385124216	200.6403926538	330.6647465756
LOC_Os09g19570	225.364745981	255.0557576048	238.7981173842	119.8175255032	136.0405626779	118.9465282479	82.9187550087	95.4502838839	37.4337448954
LOC_Os09g19560	3496.1664603786	3631.4737612511	3964.2930433262	1494.0660954517	1768.5273148124	1165.675976829	225.5390136237	321.4142212416	101.9029722151
LOC_Os09g19550	0	0	0	0	0	0.7673969564	0	0	0
LOC_Os09g19510	0	0	0	1.4611893354	0	0	19.9005012021	21.4276147494	66.548879814
LOC_Os09g19500	0	0	0	0	0	0	13.2670008014	33.1154046128	29.1151349186
LOC_Os09g19490	0	0	0	0	0	0	0	0	0
LOC_Os09g19420	0	0	0	0	0	0	0	0	0
LOC_Os09g19400	0	0	0	0	0	0	0	0	0
LOC_Os09g19390	0	0	0	0	0	0	1.6583751002	1.9479649772	0
LOC_Os09g19380	0	0	0	0	0	0	0	0	0
LOC_Os09g19360	0	0	0	0	0	0	0	0	0
LOC_Os09g19350	0	0	0	0	0	0	0	0	0
LOC_Os09g19340	0	0	0	0	0	0	0	0	0
LOC_Os09g19330	0	0	0	0	0	0	0	0	0
LOC_Os09g19320	0	0	0	0	0	0	0	0	0
LOC_Os09g19274	0	0	0	0	0	0	0	0	0
LOC_Os09g19270	0	0	0	0	0	0	0	0	0
LOC_Os09g19229	0	0	0	0	0	0	0	0	0
LOC_Os09g19210	0	0	0	0	0	0	0	0	0
LOC_Os09g19200	0	0	0	0	0	0	0	0	0
LOC_Os09g19170	0	0	0	0	0	0	0	0	0
LOC_Os09g19160	0	0	0	0.7305946677	0	0	0	5.8438949317	6.2389574826
LOC_Os09g19140	0.6025795347	0	0	227.9455363232	186.9751809317	204.1275904124	104.477631311	56.4909843394	45.7523548721
LOC_Os09g19136	0	0	0	0	0	0	0	0	0
LOC_Os09g18620	0	0	0	0	0	0	0	0	0
LOC_Os09g18594	0	0	0	0	0	0	0	0	0
LOC_Os09g18560	0	0.722537557	0	2.1917840031	0	1.5347939129	0	0	0
LOC_Os09g18540	0	0	0	0	0	0	0	0	0
LOC_Os09g18530	0	0	0	0.7305946677	0	0	1.6583751002	0	0
LOC_Os09g18520	0	0	0	0	0	0	0	0	0
LOC_Os09g18470	0	0	0	0	0	0	0	0	0
LOC_Os09g18460	0	0	0	0	0	0	0	0	0
LOC_Os09g18450	0	0	0	8.7671360124	0	2.3021908693	9.950250601	1.9479649772	10.3982624709
LOC_Os09g18420	0	0	0	0	0	0	0	0	0
LOC_Os09g18400	0	0	0	0	0	0	0	0	0
LOC_Os09g18390	0	0	0	0	0	0	0	0	0
LOC_Os09g18360	0	0	0	0	0	0	6.6335004007	17.531684795	12.4779149651
LOC_Os09g18330	0	0	0	0	0	0	0	0	0
LOC_Os09g18320	829.1494397589	923.4029977873	894.7295190992	585.2063288298	573.1756408561	601.6392138472	194.0298867204	192.8485327449	122.699497157
LOC_Os09g18300	0	0	0	0	0	0	0	0	0
LOC_Os09g18290	0	0	0	0	0	0	0	0	0
LOC_Os09g18260	0	0	0	0	0	0	1.5091213412	0	0
LOC_Os09g18250	0	0	0	0	0	0	0	0	0
LOC_Os09g18230	0	0	0	0	0	0	0	0	0
LOC_Os09g18190	0	0	0	0	0	0	0	0	0
LOC_Os09g18159	0	0	0	9.4977306801	0.6447420032	0	79.7512585674	81.8145290433	120.6198446628
LOC_Os09g18060	0	0	0	0	0	0	0	0	0
LOC_Os09g18050	0	0	0	0	0	0	0	0	0
LOC_Os09g18020	0	0	0	0	0	0	280.2653919295	372.0613106493	29.1151349186
LOC_Os09g18010	0	0	0	0	0.6447420032	0	0	1.9479649772	0
LOC_Os09g18000	0	0	0	0	0	0	0	0	2.0796524942
LOC_Os09g17990	0	0	0	0	0	0	0	0	0
LOC_Os09g17980	0	0	0	0	0	0	0	0	0
LOC_Os09g17970	0	0	0	0	0	0	0	0	0
LOC_Os09g17940	0	0	0	0	0	0	0	0	0
LOC_Os09g17910	4.8206362777	10.8380633543	9.7717899697	2.1917840031	3.2237100161	1.5347939129	0	0	2.0796524942
LOC_Os09g17900	0	0	0	0	0	0	0	0	0
LOC_Os09g17890	0	0	0	0	0	0	0	0	0
LOC_Os09g17880	0	0	0	0	0	0	0	0	0
LOC_Os09g17870	44.5908855684	24.5662769364	45.1945286098	32.8767600466	33.5265841671	39.2677022609	36.4842522039	56.4909843394	16.6372199535
LOC_Os09g17850	1588.3996534916	1632.9348787162	1752.8148258121	818.9966224946	921.3363225909	798.8602316517	102.8192562108	97.3982488611	18.7168724477
LOC_Os09g17840	1609.4718598203	1732.1537360371	1832.0640424662	2107.9044293088	2038.9321109597	2149.2640038344	552.4710808721	808.405465547	244.671115941
LOC_Os09g17830	2505.8330208806	2630.5280328515	2559.7387046649	2515.3059338597	2697.3426446405	2747.6878244341	937.4960278795	1172.6749162874	489.4462145068
LOC_Os09g17820	0	0	0	0	0	0	0	0	0
LOC_Os09g17810	0.6025795347	2.8901502278	0	1.4611893354	1.2894840064	2.3021908693	48.0928779051	74.0226691344	51.9913123547
LOC_Os09g17790	0	0	0	0	0	0	0	0	0
LOC_Os09g17760	1347.3678396082	1576.5769492737	1268.5004854396	1426.8513860231	1526.7490636076	1603.0922419985	1184.0798215245	1340.1999043285	1480.7125758608
LOC_Os09g17750	100.6307822963	97.5425701888	105.6574790472	136.6212028603	166.9881788321	125.8531008558	34.8258771037	75.9706341117	20.7965249419
LOC_Os09g17740	800.6172987904	569.3668202554	874.4591622808	55374.4511476076	29570.7825011874	48346.6451950533	140094.221662405	148436.918188567	158097.095888349
LOC_Os09g17730	1890.8945799153	2256.4847903675	2115.5925284366	1903.1991093652	2221.7809430708	2078.8783549899	1160.862570122	1176.5708462419	677.9667131048
LOC_Os09g17700	0	0	0	0	0	0	0	0	0
LOC_Os09g17690	0	0	0	0	0	0	0	0	0
LOC_Os09g17680	141.0036111218	152.4554245173	159.4023238805	61.369952087	88.3296544401	72.9027108616	56.3847534059	60.3869142939	33.274439907
LOC_Os09g17670	0	0	0	0	0	0	0	0	0
LOC_Os09g17660	12.6541702289	11.5606009113	10.9932637159	269.5894323822	218.5675390891	207.1971782382	135.9867582143	274.6630617883	195.4873344535
LOC_Os09g17650	3.0128976735	1.4450751139	0	13.1507040186	16.1185500803	13.0457482594	1.6583751002	13.6357548406	0
LOC_Os09g17640	0	0	0	0	0	0	0	0	0
LOC_Os09g17630	197.0435078497	242.7726191366	210.7042212213	49.6804374038	50.9346182538	36.835053909	222.2222634234	181.1607428816	187.1687244768
LOC_Os09g17620	174.8625551771	227.5848796894	217.3917899818	162.5646195105	176.0145668771	171.2369568595	184.0796361193	262.9752719249	153.457557546
LOC_Os09g17610	0	0.722537557	0	9.4977306801	10.3158720514	6.9065726079	72.9685044077	87.658423975	124.7791496512
LOC_Os09g17600	296.4691310766	334.5348888697	324.2951722501	854.0578605976	909.730966533	963.0831803294	658.3749147692	1079.1725973808	613.497485785
LOC_Os09g17590	0	0	0	0	0	0.7673969564	0	0	0
LOC_Os09g17580	52.4244195196	41.1846407464	67.7917929147	43.1050853945	34.8160681735	39.9046417348	8.2918755009	23.3755797267	4.1593049884
LOC_Os09g17570	0	0	0	0	0	0	0	0	0
LOC_Os09g17560	0	0	0	0	0	0	0	0	0
LOC_Os09g17550	0	0	0	0	0	0	0	0	0
LOC_Os09g17540	0	0	0.6107368731	0	0	0	0	0	0
LOC_Os09g17530	0	0	0	0	0	0	0	0	0
LOC_Os09g17520	0	0	0	0	0	0	0	0	0
LOC_Os09g17500	0	0	0	0	0	0	0	0	0
LOC_Os09g17480	1.2051590694	2.5216560738	1.8322106193	4.3835680062	1.9342260096	5.3717786951	0	0	0
LOC_Os09g17430	0	0	0	0	0	0	0	0	0
LOC_Os09g17360	0	0	0	0	0	0	0	0	0
LOC_Os09g17344	4.513320715	2.8901502278	3.6827433448	2.1917840031	2.0567269902	3.154001491	4.9751253005	1.9479649772	8.3186099767
LOC_Os09g17329	0	0	0	0	0	0	0	0	0
LOC_Os09g17300	0	0	0	0	0	0	0	0	0
LOC_Os09g17230	0	0	0	0	0	0	0	0	0
LOC_Os09g17220	0	0	0	0	0	0	0	0	0
LOC_Os09g17190	0.6025795347	0	0	1.4611893354	0	0	9.950250601	11.6877898633	2.0796524942
LOC_Os09g17180	0	0	0	0	0	0	0	0	0
LOC_Os09g17152	0	1.4450751139	0	13.1507040186	25.1449381253	12.278351303	135.9867582143	99.3462138383	164.2925470407
LOC_Os09g17146	0	0.722537557	0.6107368731	1.4611893354	7.7369040386	1.5347939129	16.5837510017	19.4796497722	20.7965249419
LOC_Os09g17130	0	0	0	1.4611893354	0	0	0	0	0
LOC_Os09g17120	0	0	0	0	0.6447420032	0.7673969564	0	0	0
LOC_Os09g17100	0	0	0	0	0	0	0	0	0
LOC_Os09g17080	0	0	0	0	0	0	0	0	0
LOC_Os09g17070	0	0	0	0	0	0	0	0	0
LOC_Os09g17060	0	0	0	0	0	0	0	0	0
LOC_Os09g17049	8.4361134859	5.0577628987	6.1073687311	5.1141626739	9.026388045	2.3021908693	0	1.9479649772	0
LOC_Os09g17010	0	0	0	0	0	0	0	0	0
LOC_Os09g17000	0	0	0	0	0	0	0	0	0
LOC_Os09g16990	0	0	0	0	0	0	0	0	0
LOC_Os09g16980	0	0	0	0	0.6447420032	0	0	0	0
LOC_Os09g16970	0	0	0	0	0	0	0	0	0
LOC_Os09g16950	0	0	0	1.4611893354	0	1.5347939129	13.2670008014	29.2194746583	4.1593049884
LOC_Os09g16920	815.2901104606	712.4220311567	700.5151934517	1261.0063964546	1330.7474946309	1617.6727841708	424.5440256446	644.7764074604	278.673434221
LOC_Os09g16910	709.2361123519	713.8671062706	546.6095014292	336.0735471432	405.5427200207	412.0921656071	694.859166973	705.1633217542	563.5858259245
LOC_Os09g16870	0	0	0	0	0	0	0	0	0
LOC_Os09g16850	0	0	0	0	0	0	0	0	0
LOC_Os09g16810	0	0	0	0	0	0	0	0	0
LOC_Os09g16800	0	0	0	0	0	0	0	0	0
LOC_Os09g16760	0	0	0	0	0	0	0	0	0
LOC_Os09g16720	0	0	0	0	0	0	0	0	0
LOC_Os09g16714	0	0	0	0	0	0	0	0	0
LOC_Os09g16710	0	0	0	0	0	0	0	0	0
LOC_Os09g16700	0	0	0	0	0	0	0	0	0
LOC_Os09g16670	0	0	0	0	0	0	0	0	0
LOC_Os09g16660	0	0	0	0	0	0	0	0	0
LOC_Os09g16650	0	0	0	0	0	0	0	0	0
LOC_Os09g16610	0	0	0	0	0	0	0	0	0
LOC_Os09g16590	0	0	0	0	0	0	0	0	0
LOC_Os09g16580	0	0	0	0	0	0	0	0	0
LOC_Os09g16570	0	0	0	0	0	0	0	0	0
LOC_Os09g16560	0	0	0	0	0	0	0	0	0
LOC_Os09g16550	0	0	1.8322106193	3.6529733385	1.2894840064	2.3021908693	0	3.8959299544	0
LOC_Os09g16540	71.1043850956	69.3636054676	62.2951610567	21.9178400311	27.7239061381	26.0914965189	14.9253759016	5.8438949317	0
LOC_Os09g16520	169.9274287878	156.0681123021	199.7109575054	165.1143949008	152.1591127582	148.8750095489	39.8010024042	87.658423975	12.4779149651
LOC_Os09g16510	69.8992260262	125.72153491	55.5770554526	49.6804374038	58.6715222924	50.6481991249	1504.1462158581	1026.5775429958	1027.3483321281
LOC_Os09g16500	0	0	0	0	0	0	0	0	0
LOC_Os09g16470	0	0	0	0	0	0	0	0	0
LOC_Os09g16458	0	0	0	0	0	0	0	0	2.0796524942
LOC_Os09g16449	0	0	0	0	0	0	0	0	0
LOC_Os09g16410	0	0	0	0	0	0	0	0	0
LOC_Os09g16390	0	0	0	0	0	0	0	0	0
LOC_Os09g16380	0	0	0	4.3835680062	0	0	11.6086257012	42.8552294989	49.9116598605
LOC_Os09g16330	6.0257953471	44.0747909742	9.7717899697	359.4525765097	231.4623791533	268.5889347532	1804.3121089897	1834.9830085428	935.8436223839
LOC_Os09g16320	0	0	0	0	0	0	0	0	0
LOC_Os09g16300	0	0	0	0	0	0	0	0	0
LOC_Os09g16290	0	0	0	0	0	0	0	1.9479649772	6.2389574826
LOC_Os09g16280	0	0	0	48.9498427361	41.9082302088	49.113405212	154.2288843162	109.0860387244	176.7704620058
LOC_Os09g16270	0	0	0	0	0	0	0	0	0
LOC_Os09g16260	0	0	0	0	0	0	0	0	0
LOC_Os09g16250	0	0	0	0	0	0	0	0	0
LOC_Os09g16240	0	0	0	6.5753520093	2.5789680129	3.0695878258	13.2670008014	3.8959299544	10.3982624709
LOC_Os09g16230	0	0	0	0	0	0	0	0	0
LOC_Os09g16220	0	0	0	0	0	0	0	0	0
LOC_Os09g16200	0	0	0	0	0	0	0	0	0
LOC_Os09g16190	0	0	0	0	0	0	0	0	0
LOC_Os09g16180	0	0	0	0	0	0	0	0	0
LOC_Os09g16170	0	0	0	0.7305946677	0	0	0	0	0
LOC_Os09g16160	0	0	0	1.4611893354	0	2.3021908693	1.6583751002	3.8959299544	0
LOC_Os09g16150	0	0	0	0	0	0	0	0	0
LOC_Os09g16130	0	0	0	0	0	0	0	0	0
LOC_Os09g16110	0	0	0	0.7305946677	0	0	1.6583751002	1.9479649772	0
LOC_Os09g16090	0	0	0	5.1141626739	3.2237100161	1.5347939129	19.9005012021	11.6877898633	27.0354824244
LOC_Os09g16070	0	0	0	0	0	0	0	0	0
LOC_Os09g16060	0.6025795347	0	0	0	0	0.7673969564	0	0	0
LOC_Os09g16050	0	0	0	0	0	0	0	0	0
LOC_Os09g16030	9.0386930206	3.6126877848	4.8858949848	0	0.6447420032	0	0	0	0
LOC_Os09g16020	0	0	0	0	0	0.7673969564	0	0	0
LOC_Os09g16010	0	0	0	0	0	0	0	0	0
LOC_Os09g16000	3.0128976735	2.1676126709	4.2751581117	3.6529733385	5.1579360257	3.8369847822	26.5340016028	13.6357548406	20.7965249419
LOC_Os09g15980	15.6670679025	14.4507511391	9.1610530966	10.2283253478	10.3094246314	13.8131452159	44.7761277047	19.4796497722	20.7965249419
LOC_Os09g15970	0	0	0	0	0	0	0	0	0
LOC_Os09g15950	0	0	0	0	0	0	48.0928779051	25.3235447039	10.3982624709
LOC_Os09g15930	0	0	0	0	0	0	0	0	0
LOC_Os09g15910	0	0	0	0	0	0	0	0	0
LOC_Os09g15870	0	0	0	0	0	0	0	0	0
LOC_Os09g15860	0	0	0	0	1.2894840064	0	0	1.9479649772	0
LOC_Os09g15850	54.2321581238	56.3579294424	50.0804235946	208.2194802952	196.6463109799	187.2448573708	131.0116329138	167.5249880411	110.2215821919
LOC_Os09g15840	2.4103181388	0.722537557	0	0.7305946677	0	2.3021908693	3.3167502003	0	0
LOC_Os09g15835	202.4667236621	199.4203657193	248.5699073538	212.6030483014	230.8176371501	237.8930564957	67.9933791071	109.0860387244	83.1860997675
LOC_Os09g15830	0.6025795347	0	0.6107368731	5.1141626739	0.6447420032	3.0695878258	1.6583751002	1.9479649772	6.2389574826
LOC_Os09g15820	182.5815990166	227.5993304406	240.6303280035	615.1607102056	537.7148306793	620.0567408017	1250.4148255314	1379.1592038729	1595.093463041
LOC_Os09g15810	503.1539114816	446.5282101976	519.7370790126	916.165713299	1066.4032733138	915.5045690303	281.9237670296	379.8531705582	168.4518520291
LOC_Os09g15800	66.2837488179	81.6467439358	87.9461097272	16.0730826895	29.6581321478	23.0219086931	1.6583751002	7.7918599089	0
LOC_Os09g15790	25.3083404578	36.1268778477	32.9797911477	21.1872453634	26.4344221317	21.4871147803	11.6086257012	15.5837198178	14.5575674593
LOC_Os09g15780	0	0	0	1.4611893354	0	0	6.6335004007	13.6357548406	12.4779149651
LOC_Os09g15775	91.9476112012	0	2.7177790853	0	0	79.5790643826	41.4593775044	0	0
LOC_Os09g15770	3982.5325060232	3541.8357519353	3839.4156748824	4024.3565259461	4269.0108836119	3578.2952681737	2216.600742644	2547.9381902059	2230.8432305138
LOC_Os09g15760	77.3651864612	34.6818027338	65.3488454223	51.1416267392	47.7109082377	65.9961382536	31.5091269033	42.8552294989	10.3982624709
LOC_Os09g15750	980.541522059	1083.1994038832	1050.6445354342	927.409565235	950.5237930763	932.0573213806	1049.5524333983	671.6972834456	829.5109903562
LOC_Os09g15740	0	0	0	0	0	0	0	0	0
LOC_Os09g15720	0	0	0	0	0	0	0	0	0
LOC_Os09g15710	0	0	0	0	0	0	0	0	0
LOC_Os09g15700	36.1547720825	33.2367276199	34.2012648939	8.7671360124	12.8948400643	11.5109543466	9.950250601	3.8959299544	0
LOC_Os09g15690	0	0	0	0	0	0	0	0	0
LOC_Os09g15680	0	0	0	2.1917840031	1.9342260096	2.3021908693	0	0	4.1593049884
LOC_Os09g15670	0.6025795347	0	0	3.6529733385	10.3158720514	1.5347939129	84.5771301089	15.5837198178	27.0354824244
LOC_Os09g15660	0	0	0	0	0	0	0	0	0
LOC_Os09g15650	0	0	0	0	0	0	0	0	0
LOC_Os09g15644	30.7315562701	39.0170280755	22.5972643049	6.5753520093	13.5395820675	13.8131452159	23.2172514024	27.2715096811	2.0796524942
LOC_Os09g15639	266.3401543411	230.4894806683	211.9256949675	105.2056321492	122.5009806104	106.6681769449	124.3781325131	114.9299336561	43.6727023779
LOC_Os09g15590	10.9488701457	6.6401201484	13.375137521	8.0365413447	9.026388045	6.1391756515	5.3565515736	11.6877898633	4.1593049884
LOC_Os09g15580	12.0515906942	10.1155257974	9.7717899697	5.2091399807	3.2237100161	3.0695878258	3.3167502003	7.7918599089	4.1593049884
LOC_Os09g15570	5.4232158124	13.7282135821	6.1073687311	10.2283253478	10.3158720514	5.3717786951	4.9751253005	7.7918599089	2.0796524942
LOC_Os09g15560	0	0	0	1.4611893354	0.6447420032	3.8369847822	0	1.9479649772	2.0796524942
LOC_Os09g15550	0	0	0	0	0	0	0	0	0
LOC_Os09g15540	0	0	0	0	0	0	0	0	0
LOC_Os09g15530	0	0	0	0	0	0	0	0	0
LOC_Os09g15520	0	0	0	0	0	0	0	0	0
LOC_Os09g15510	0	0	0	0	0	0	0	0	0
LOC_Os09g15500	0	0	0	0	0	0	0	0	0
LOC_Os09g15490	0	0	0	0	0	0	0	0	0
LOC_Os09g15480	1.2051590694	9.3929882404	4.8858949848	693.3343396497	687.2949754247	599.3370229779	104.477631311	790.873780752	388.8950164129
LOC_Os09g15440	0	0	0	0	0	0	0	0	0
LOC_Os09g15430	290.4433357295	342.4828019962	370.7172819749	387.2151738823	371.3778412705	373.7223177852	791.0283390321	857.1045899775	871.3535985392
LOC_Os09g15420	157.8758380936	161.1258752008	180.167377566	138.8129868635	143.1327247132	152.7119943311	59.7015036063	68.1787742028	76.9471422849
